,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","1551 to 1575","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","1551 to 1575","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1576 to 1600","grouping","rings.","1576 to 1600","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","1576 to 1600","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","1576 to 1600","site qa","electronic testing - phase 2","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1601 to 1625","grouping","rings.","1601 to 1625","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","1601 to 1625","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","1601 to 1625","site qa","electronic testing - phase 2","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1626 to 1650","grouping","rings.","site qa","1626 to 1650","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","1626 to 1650","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","1626 to 1650","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1651 to 1675","grouping","rings.","1651 to 1675","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","1651 to 1675","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","1651 to 1675","site qa","electronic testing - phase 2","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1676 to 1700","grouping","rings.","site qa","rings 1501 - 2000","1676 to 1700"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 1501 - 2000","1676 to 1700"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 1501 - 2000","1676 to 1700"
,,"Rings 1501 - 2000 - 1701 to 1725","grouping","rings.","1701 to 1725","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","1701 to 1725","electronic testing - phase 1","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","1701 to 1725","site qa","electronic testing - phase 2","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1726 to 1750","grouping","rings.","site qa","rings 1501 - 2000","1726 to 1750"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 1501 - 2000","1726 to 1750"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 1501 - 2000","1726 to 1750"
,,"Rings 1501 - 2000 - 1751 to 1775","grouping","rings.","site qa","rings 1501 - 2000","1751 to 1775"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 1501 - 2000","1751 to 1775"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 1501 - 2000","1751 to 1775"
,,"Rings 1501 - 2000 - 1776 to 1800","grouping","rings.","site qa","rings 1501 - 2000","1776 to 1800"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 1501 - 2000","1776 to 1800"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 1501 - 2000","1776 to 1800"
,,"Rings 1501 - 2000 - 1801 to 1825","grouping","rings.","site qa","rings 1501 - 2000","1801 to 1825"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 1501 - 2000","1801 to 1825"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 1501 - 2000","1801 to 1825"
,,"Rings 1501 - 2000 - 1826 to 1850","grouping","rings.","1826 to 1850","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","1826 to 1850","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","1826 to 1850","site qa","electronic testing - phase 2","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1851 to 1875","grouping","rings.","site qa","1851 to 1875","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","1851 to 1875","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","1851 to 1875","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1876 to 1900","grouping","rings.","1876 to 1900","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","1876 to 1900","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","1876 to 1900","site qa","electronic testing - phase 2","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1901 to 1925","grouping","rings.","site qa","rings 1501 - 2000","1901 to 1925"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 1501 - 2000","1901 to 1925"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 1501 - 2000","1901 to 1925"
,,"Rings 1501 - 2000 - 1926 to 1950","grouping","rings.","site qa","1926 to 1950","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","1926 to 1950","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","1926 to 1950","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1951 to 1975","grouping","rings.","1951 to 1975","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","1951 to 1975","site qa","rings 1501 - 2000"
,,"Electronic Testing - Phase 2",,"rings.","1951 to 1975","site qa","electronic testing - phase 2","rings 1501 - 2000"
,,"Rings 1501 - 2000 - 1976 to 2000","grouping","rings.","site qa","rings 1501 - 2000","1976 to 2000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 1501 - 2000","1976 to 2000"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 1501 - 2000","1976 to 2000"
,,"Rings 2001 - 2500 - 2001 to 2025","grouping","rings.","2001 to 2025","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","2001 to 2025","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2001 to 2025","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2026 to 2050","grouping","rings.","2026 to 2050","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","2026 to 2050","electronic testing - phase 1","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2026 to 2050","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2051 to 2075","grouping","rings.","site qa","rings 2001 - 2500","2051 to 2075"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2051 to 2075"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2051 to 2075"
,,"Rings 2001 - 2500 - 2076 to 2100","grouping","rings.","site qa","rings 2001 - 2500","2076 to 2100"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2076 to 2100"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2076 to 2100"
,,"Rings 2001 - 2500 - 2101 to 2125","grouping","rings.","site qa","2101 to 2125","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","2101 to 2125","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","2101 to 2125","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2126 to 2150","grouping","rings.","site qa","rings 2001 - 2500","2126 to 2150"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2126 to 2150"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2126 to 2150"
,,"Rings 2001 - 2500 - 2151 to 2175","grouping","rings.","site qa","rings 2001 - 2500","2151 to 2175"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2151 to 2175"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2151 to 2175"
,,"Rings 2001 - 2500 - 2176 to 2200","grouping","rings.","site qa","rings 2001 - 2500","2176 to 2200"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2176 to 2200"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2176 to 2200"
,,"Rings 2001 - 2500 - 2201 to 2225","grouping","rings.","2201 to 2225","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","2201 to 2225","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2201 to 2225","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2226 to 2250","grouping","rings.","site qa","rings 2001 - 2500","2226 to 2250"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2226 to 2250"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2226 to 2250"
,,"Rings 2001 - 2500 - 2251 to 2275","grouping","rings.","2251 to 2275","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","2251 to 2275","electronic testing - phase 1","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2251 to 2275","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2276 to 2300","grouping","rings.","site qa","rings 2001 - 2500","2276 to 2300"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2276 to 2300"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2276 to 2300"
,,"Rings 2001 - 2500 - 2301 to 2325","grouping","rings.","site qa","rings 2001 - 2500","2301 to 2325"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2301 to 2325"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2301 to 2325"
,,"Rings 2001 - 2500 - 2326 to 2350","grouping","rings.","2326 to 2350","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","2326 to 2350","electronic testing - phase 1","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2326 to 2350","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2351 to 2375","grouping","rings.","site qa","rings 2001 - 2500","2351 to 2375"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 2001 - 2500","2351 to 2375"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 2001 - 2500","2351 to 2375"
,,"Rings 2001 - 2500 - 2376 to 2400","grouping","rings.","2376 to 2400","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","2376 to 2400","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2376 to 2400","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2401 to 2425","grouping","rings.","site qa","2401 to 2425","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","2401 to 2425","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","2401 to 2425","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2426 to 2450","grouping","rings.","2426 to 2450","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","2426 to 2450","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2426 to 2450","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2451 to 2475","grouping","rings.","2451 to 2475","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","2451 to 2475","site qa","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","2451 to 2475","site qa","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2001 - 2500 - 2476 to 2500","grouping","rings.","site qa","2476 to 2500","rings 2001 - 2500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","2476 to 2500","rings 2001 - 2500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","2476 to 2500","electronic testing - phase 2","rings 2001 - 2500"
,,"Rings 2501 - 3000 - 2501 to 2525","grouping","rings.","rings 2501 - 3000","2501 to 2525","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","2501 to 2525","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2501 to 2525","site qa","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2526 to 2550","grouping","rings.","rings 2501 - 3000","site qa","2526 to 2550"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2526 to 2550"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2526 to 2550"
,,"Rings 2501 - 3000 - 2551 to 2575","grouping","rings.","rings 2501 - 3000","2551 to 2575","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","2551 to 2575","electronic testing - phase 1","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2551 to 2575","site qa","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2576 to 2600","grouping","rings.","rings 2501 - 3000","site qa","2576 to 2600"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2576 to 2600"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2576 to 2600"
,,"Rings 2501 - 3000 - 2601 to 2625","grouping","rings.","rings 2501 - 3000","2601 to 2625","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","2601 to 2625","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2601 to 2625","site qa","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2626 to 2650","grouping","rings.","rings 2501 - 3000","2626 to 2650","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","2626 to 2650","electronic testing - phase 1","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2626 to 2650","site qa","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2651 to 2675","grouping","rings.","rings 2501 - 3000","site qa","2651 to 2675"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2651 to 2675"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2651 to 2675"
,,"Rings 2501 - 3000 - 2676 to 2700","grouping","rings.","rings 2501 - 3000","site qa","2676 to 2700"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2676 to 2700"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2676 to 2700"
,,"Rings 2501 - 3000 - 2701 to 2725","grouping","rings.","rings 2501 - 3000","site qa","2701 to 2725"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2701 to 2725"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","2701 to 2725","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2726 to 2750","grouping","rings.","rings 2501 - 3000","site qa","2726 to 2750"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2726 to 2750"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2726 to 2750"
,,"Rings 2501 - 3000 - 2751 to 2775","grouping","rings.","rings 2501 - 3000","site qa","2751 to 2775"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2751 to 2775"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2751 to 2775"
,,"Rings 2501 - 3000 - 2776 to 2800","grouping","rings.","rings 2501 - 3000","site qa","2776 to 2800"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2776 to 2800"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2776 to 2800"
,,"Rings 2501 - 3000 - 2801 to 2825","grouping","rings.","rings 2501 - 3000","2801 to 2825","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","2801 to 2825","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2801 to 2825","site qa","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2826 to 2850","grouping","rings.","rings 2501 - 3000","site qa","2826 to 2850"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2826 to 2850"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2826 to 2850"
,,"Rings 2501 - 3000 - 2851 to 2875","grouping","rings.","rings 2501 - 3000","2851 to 2875","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","2851 to 2875","electronic testing - phase 1","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2851 to 2875","site qa","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2876 to 2900","grouping","rings.","rings 2501 - 3000","site qa","2876 to 2900"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2876 to 2900"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2876 to 2900"
,,"Rings 2501 - 3000 - 2901 to 2925","grouping","rings.","rings 2501 - 3000","site qa","2901 to 2925"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2901 to 2925"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2901 to 2925"
,,"Rings 2501 - 3000 - 2926 to 2950","grouping","rings.","rings 2501 - 3000","2926 to 2950","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","2926 to 2950","electronic testing - phase 1","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2926 to 2950","site qa","electronic testing - phase 2"
,,"Rings 2501 - 3000 - 2951 to 2975","grouping","rings.","rings 2501 - 3000","site qa","2951 to 2975"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","site qa","2951 to 2975"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","site qa","electronic testing - phase 2","2951 to 2975"
,,"Rings 2501 - 3000 - 2976 to 3000","grouping","rings.","rings 2501 - 3000","2976 to 3000","site qa"
,,"Electronic Testing - Phase 1",,"rings.","rings 2501 - 3000","electronic testing - phase 1","2976 to 3000","site qa"
,,"Electronic Testing - Phase 2",,"rings.","rings 2501 - 3000","2976 to 3000","site qa","electronic testing - phase 2"
,,"Rings 3001 - 3500 - 3001 to 3025","grouping","rings.","3001 to 3025","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3001 to 3025","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3001 to 3025","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3026 to 3050","grouping","rings.","site qa","3026 to 3050","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","3026 to 3050","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","3026 to 3050","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3051 to 3075","grouping","rings.","3051 to 3075","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3051 to 3075","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3051 to 3075","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3076 to 3100","grouping","rings.","site qa","rings 3001 - 3500","3076 to 3100"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3001 - 3500","3076 to 3100"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 3001 - 3500","3076 to 3100"
,,"Rings 3001 - 3500 - 3101 to 3125","grouping","rings.","3101 to 3125","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","3101 to 3125","electronic testing - phase 1","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3101 to 3125","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3126 to 3150","grouping","rings.","site qa","rings 3001 - 3500","3126 to 3150"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3001 - 3500","3126 to 3150"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 3001 - 3500","3126 to 3150"
,,"Rings 3001 - 3500 - 3151 to 3175","grouping","rings.","site qa","rings 3001 - 3500","3151 to 3175"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3001 - 3500","3151 to 3175"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 3001 - 3500","3151 to 3175"
,,"Rings 3001 - 3500 - 3176 to 3200","grouping","rings.","site qa","rings 3001 - 3500","3176 to 3200"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3001 - 3500","3176 to 3200"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 3001 - 3500","3176 to 3200"
,,"Rings 3001 - 3500 - 3201 to 3225","grouping","rings.","site qa","3201 to 3225","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","3201 to 3225","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","3201 to 3225","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3226 to 3250","grouping","rings.","3226 to 3250","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3226 to 3250","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3226 to 3250","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3251 to 3275","grouping","rings.","site qa","3251 to 3275","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","3251 to 3275","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","3251 to 3275","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3276 to 3300","grouping","rings.","3276 to 3300","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3276 to 3300","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3276 to 3300","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3301 to 3325","grouping","rings.","site qa","rings 3001 - 3500","3301 to 3325"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3001 - 3500","3301 to 3325"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 3001 - 3500","3301 to 3325"
,,"Rings 3001 - 3500 - 3326 to 3350","grouping","rings.","site qa","3326 to 3350","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","3326 to 3350","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","3326 to 3350","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3351 to 3375","grouping","rings.","3351 to 3375","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3351 to 3375","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3351 to 3375","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3376 to 3400","grouping","rings.","3376 to 3400","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3376 to 3400","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3376 to 3400","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3401 to 3425","grouping","rings.","site qa","rings 3001 - 3500","3401 to 3425"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3001 - 3500","3401 to 3425"
,,"Electronic Testing - Phase 2",,"rings.","site qa","electronic testing - phase 2","rings 3001 - 3500","3401 to 3425"
,,"Rings 3001 - 3500 - 3426 to 3450","grouping","rings.","site qa","3426 to 3450","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","3426 to 3450","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","3426 to 3450","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3451 to 3475","grouping","rings.","3451 to 3475","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3451 to 3475","site qa","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","3451 to 3475","site qa","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3001 - 3500 - 3476 to 3500","grouping","rings.","site qa","3476 to 3500","rings 3001 - 3500"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","3476 to 3500","rings 3001 - 3500"
,,"Electronic Testing - Phase 2",,"rings.","site qa","3476 to 3500","electronic testing - phase 2","rings 3001 - 3500"
,,"Rings 3501 - 4000 - 3501 to 3525","grouping","rings.","site qa","rings 3501 - 4000","3501 to 3525"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3501 - 4000","3501 to 3525"
,,"Electronic Testing - Phase 2",,"rings.","site qa","rings 3501 - 4000","electronic testing - phase 2","3501 to 3525"
,,"Rings 3501 - 4000 - 3526 to 3550","grouping","rings.","3526 to 3550","site qa","rings 3501 - 4000"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","3526 to 3550","site qa","rings 3501 - 4000"
,,"Electronic Testing - Phase 2",,"rings.","3526 to 3550","site qa","rings 3501 - 4000","electronic testing - phase 2"
,,"Rings 3501 - 4000 - 3551 to 3575","grouping","rings.","site qa","rings 3501 - 4000","3551 to 3575"
,,"Electronic Testing - Phase 1",,"rings.","electronic testing - phase 1","site qa","rings 3501 - 4000","3551 to 3575"
,,"Electronic Testing - Phase 2",,"rings.","site qa","rings 3501 - 4000","electronic testing - phase 2","3551 to 3575"
