"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fd44f24e-dbf5-492c-9c69-8aa42f5edf35","","folder-normal","fail","","step","TRUE","FALSE","Building A"
"d55a5baf-0625-4007-9d6c-aaa067c43a76","","folder-normal","pass","","step","TRUE","FALSE","Building A","Basement 1"
"4d5f00fa-226d-4e8c-80a3-b52fd0266d00","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P59"
"76c6da91-90fc-4e83-a387-6ef5772985b6","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P60"
"29a86720-d44a-47b3-a981-051008f3f385","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P61"
"9b1669fb-f098-4184-9fc0-6cec88b772ed","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P73"
"a3b80c26-47cf-4141-a503-9fd239743a50","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P74"
"3e896402-997f-4b0f-9f0a-38b62bcd8c47","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P75"
"7c78b738-f877-4817-ba97-483f48ce357f","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-L3P76"
"f959d7bc-f3f0-4d2f-900c-7eaee84589ea","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 3","A-3B17(2)"
"e74efe2c-3cc0-467b-b07d-4d63b551ba0e","","folder-normal","pass","","step","TRUE","FALSE","Building A","Level 4"
"75f7175c-ba1b-4889-9a5c-830a8da7e315","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B01"
"7566ee99-3fc6-43dc-baff-d5ab1b5294eb","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B02"
"0586007c-e386-4978-a8e5-52ad99fd2ef1","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B03"
"af29dbbc-bdd9-420d-bd84-480ab3c8ba15","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B04"
"4e205a78-9764-4adf-820f-a3d4ae3680b3","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B05"
"ff8e911e-4a49-4efa-8e34-f9ff19f69e64","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B06"
"a62b6460-1767-47fe-b431-8aaf7ce47cdf","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B07"
"f0cae1e7-be6e-410e-ac40-b90893917369","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B09"
"d689e784-34e1-4f89-b1b2-dfc2dca77500","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B10"
"7f92969c-2b37-4d8b-af6c-ab46ba1e8cbd","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B11"
"2e999e31-8f09-452a-aa82-a008dc7fb898","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B12"
"201bf201-af07-4b21-ad45-8a867150a014","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B13"
"baa0c3f3-167a-4b57-8c74-87c1d4b99794","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B14"
"40c25673-2709-4a31-a209-b35ef8344ae5","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B15"
"5dce7621-7dbf-4e13-b8c4-283626dd9324","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B16"
"3b0abaec-6215-44dc-8726-1135eab3bf48","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B17"
"80d39010-dd7d-4f4f-bc3d-8c6247366c64","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B18"
"5ece9796-e8df-4bda-8f3c-a2e0d053f0c3","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B19"
"165ecac3-658f-4cd0-8984-8aa21595a7f0","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B20"
"5e0557d4-62d5-4701-a53b-d50e12fee1ac","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B21"
"8239d830-b1f7-453d-a786-b46e557eecc2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B27"
"850ae571-53f7-475a-82bb-e9b9967c1975","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B28"
"8ef5793c-ec8c-4c4e-852a-bf9e8ff12a86","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B29"
"e2e48b43-2667-4359-b642-d471a7ded4bc","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B30"
"a4ca7766-7783-469c-9b4b-81fecd53bbfc","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B31"
"a40cd850-1bf7-4e93-88d6-e2f0d9c12e63","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B32"
"b5baad30-f364-4754-8f6e-075404b4fbb9","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B33"
"08c07ddd-32f8-452f-8699-83884178f348","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B34"
"1413e0b0-ef97-4a3d-90db-f22c074a6946","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B35"
"c7a255ef-35e1-46dd-94cb-f20892cbb011","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B36"
"1b8abe58-55c1-47a3-a73f-e0919d125f6e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B37"
"5b330393-120f-4a5e-b291-c9fa06467ee4","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B38"
"d1dacee6-50ac-40d0-a461-1a1349fe6918","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B39"
"cf4fbfe0-8e30-4696-960f-af7c0c6c13d0","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B40"
"f8bc8ac5-564d-4acc-a96d-54c05cac3d22","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B41"
"d2327414-3319-46b2-8348-44511bf59af3","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B42"
"ceaac998-260b-40f4-a213-5ad92b3b9d65","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B43"
"ba76b144-12eb-493a-a324-f7b73bdc9f2c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B44"
"22ac2a92-99f7-4868-86fa-b0b8e3f2ae15","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B45"
"7531c145-c736-4d67-ac43-076a6d9c491c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B46"
"fc70df80-57c1-4a8e-b68e-1617bde81328","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B47"
"0d9cd04e-8b48-4bfe-910b-e1b5838dc8ed","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P02"
"d7bbb7e7-fd50-49e3-91e9-15a023ae53d3","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P03"
"25cac31d-86fa-4cb0-a8d7-0a559cc34dff","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P04"
"336e16ba-b7b5-4505-9d63-8a0b3bce3249","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P05"
"5d0c1594-67a2-4695-8b50-15ac05532f54","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P07"
"43b5ff72-7d17-4f0c-a834-651151f82cb6","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P09"
"132194bf-5bac-4b19-a3e7-83b84ccd477b","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P10"
"647075b8-b268-4c12-84bc-8e2f1ac4bac5","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P11"
"34ac1a3a-0531-4771-8870-c8eeace7f35b","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P12"
"96ec2c7c-6bfe-4167-94c5-0c447875f490","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-4B50"
"11c5ac37-3ccc-4812-861c-b32e3cdbaaa1","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P20"
"61b4db24-d96e-4ab3-a8ab-65a75c75f876","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P22"
"9b13eebe-ff16-458b-be15-be011ab18703","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P23"
"4743c5da-3d76-4a4b-ba3d-188c631858da","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P26"
"32630d9a-e84d-4ebc-ac87-682b0b8ede85","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P27"
"50e810d4-e1e4-45bd-a13c-225f1e3defaf","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P28"
"d6e70d5f-685b-49c1-9a02-cbeaa0bc6ced","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P37"
"7277cccc-66b7-4b9f-b0b3-57193370e9e9","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P42"
"083c12d7-2b85-4802-b5d1-b6cae20dc94c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P43"
"a4badbda-145a-4869-8e1c-d0c8f1b3fad2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P45"
"206804d0-052c-4301-b572-b5bf0d372490","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P48"
"6c9cd5c8-cd23-416e-b42c-f62edbf88a0e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P49"
"e4b7f088-bca3-479c-9fad-b19beca8a4f2","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P52"
"20cfaca4-ff6a-4e0d-9a5f-7685c438d288","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P54"
"0a0ebaac-331f-4d8f-ba0a-acb95acd2bb4","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P55"
"5e153548-7a27-47ab-9c19-6beaed6aea36","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P57"
"2fc4e083-6c59-425c-a65e-18cee4d898ed","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P60"
"7dc62514-0491-4793-8bc1-1b64ba484d41","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P61"
"8d29820f-814d-4c98-a413-b5a969f17ed9","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P73"
"a66318a5-f3f4-4e0a-b73e-9a2a62534406","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P74"
"5907c94d-5c50-4b4d-ab64-f7eb6be8a2e1","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 4","A-L4P76"
"4547f050-1e61-4c09-928b-988406bd073b","","folder-normal","pass","","step","TRUE","FALSE","Building A","Level 5"
"590b5585-b1db-4fe7-9e44-b8ef123cfd2e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B01"
"4ecf40a1-c411-4b34-98aa-600833b45097","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B02"
"52adff77-c56e-4749-b7b1-2655c76b476d","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B03"
"65d07b54-b656-467a-9d4b-14d4d878ec9b","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B04"
"350f7cbb-92e4-42f1-8dc6-e5b264f1ec27","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B07"
"f3055909-f257-45bb-b5d5-6f5f4c2d6541","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B09"
"35c53c79-263c-43f3-b289-e48dac18e2a0","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B10"
"9d8ee1b4-aee6-4557-bab3-09bb7a8b36d3","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B11"
"42f945f4-d290-4b63-ac4f-75235c5d7699","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B12"
"43b5028e-fa9e-4349-b7bb-4ce2ec6bcfa1","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B13"
"8a8ef2b2-bcbd-421e-a7a0-3df0772d2954","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B14"
"a413e98f-0629-4e1b-8fe1-440c570d2c65","","checklist-sectioned","pass","1cee4cadbe3768f6b1541da6f5f2053615a3a6ed1d16db754849be3a00dbc114","checklist","FALSE","FALSE","Building A","Level 5","A-5B15"
"ac87abcd-449b-47a9-99bd-a82533514594","","checklist-sectioned","pass","1cee4cadbe3768f6b1541da6f5f2053615a3a6ed1d16db754849be3a00dbc114","checklist","FALSE","FALSE","Building A","Level 5","A-5B16"
"091625e3-f176-4ad1-a844-bc4172b2fad4","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B17"
"957b35f1-2e37-412c-b0cb-58ed922112da","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B18"
"326b8300-4204-4db5-83d1-e0db76e14320","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B19"
"51efa3ac-ac23-41da-b6cd-a8d26abf1a7e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B20"
"102ab993-e704-437f-9385-9d0c20283a87","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B21"
"64c38c0f-9f83-4116-9fa3-27b2452e5201","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B27"
"88237641-3330-45bc-98f0-95b52540f151","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B28"
"20f6668e-6779-4128-95f8-71b3cf71869c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B29"
"43b2a507-c8a7-4ff3-8582-d82010fa7e48","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B30"
"422f6974-7dbd-4a97-8c17-75f175add036","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B31"
"cd2e41a9-bcc7-4b6d-aa31-db8783bd0fed","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Building A","Level 5","A-5B32"
