"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2378c659-7bcd-4197-8483-f0a24388bcdd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets"
"641c3acf-0018-4d61-af22-ac60e2fee74e","","folder-normal","not-started","","step","TRUE","FALSE","Timesheets","29th Dec - 4th Jan"
"38ed92ce-7816-402a-a133-bdcede513523","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","5th Jan - 11th Jan","Zac"
"000697ef-ff69-431a-bc4b-d2d8e6e23ec3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","5th Jan - 11th Jan","Bill Simpson"
"de4ce5fe-e09f-464d-9fa2-ec205df6c81b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","5th Jan - 11th Jan","Tom D"
"3b6ce3ec-5bfb-42de-b296-3fc0e5b61a06","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","5th Jan - 11th Jan","Dougie"
"a39d0fe5-a09a-4442-a5a4-221395b723f9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","5th Jan - 11th Jan","Jay J"
"ea350907-963d-4ec5-845b-5df360c6bf95","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","12th Jan - 18th Jan"
"8445b549-4fd1-46dd-9b12-6df2cfd395ef","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Adam"
"5cd6ca62-4574-4690-a16f-1e9d0f402985","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Aka"
"0eed2bd1-1f5c-4bb8-bb86-5139c77ca776","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Ben"
"10794f12-60b1-4fae-a159-be4ad157c366","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Billy J"
"38b702fc-2138-471f-a963-5a892ea89a6e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Barlow"
"bd40943c-17e6-4c31-aad6-4643fbf83bb4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Blake"
"e4b6a0f3-6e2b-4c0f-b870-6505621c6022","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Burger"
"779bb858-7077-4469-bf38-3b431b75094b","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Batch"
"aac2562c-a683-47a4-8a86-2252ee7932d9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Boothy"
"b46c7e24-2361-4d99-bb2f-8370df3aabef","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Bucky"
"c5749484-8b47-4972-acf2-c09cc2d5abde","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Brendan"
"1bae5ba7-230c-422e-aa11-8830b03508e1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Chris"
"db424696-dba4-4d2d-8948-2a2a5564b2d3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Daniel"
"4993f0bd-d622-4b9c-a6c1-01d28db51d9b","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Dave S"
"1fd65afe-25c2-4b62-aef0-c465f4e764e8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Dinga"
"7b6e8d2f-e037-40ef-89ab-41884dbff894","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Doug"
"58f01fe9-71dd-4a7b-944b-2575337d98c7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Doonga"
"1846a0f9-16f4-4a76-ac74-cda4ea540444","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","General"
"467f18fc-e215-4dbc-a53e-6e355604bb89","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Gary"
"77cb7608-35b5-425f-a843-fdeb56562c61","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","James B"
"40a8676d-05a1-47a8-ba94-ca0ab1084af3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jarrod B"
"05b0c00f-a370-4e99-aa71-419ad492b805","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jimmy"
"37fe4cea-e6d7-45a2-99ab-b7c5e5c18cab","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jay A"
"3475753c-cade-48b7-8c4e-434ed42f044a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jay J"
"03d16ad5-86d8-466e-a208-722ae71c0eea","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jobbo"
"a50c2372-efae-4600-8fcb-6e2986627ad6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Josh"
"62745ab6-e2e8-46bd-af1f-afe0af6b0117","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jules"
"d16b4525-2295-4e79-a11f-d4c04e86f015","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jake"
"9b54ab55-320c-486b-bb43-7c1ed2b81e8e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jack B"
"c7b4bc7b-307a-4ee0-8572-247efe3435c1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jack W"
"bbbf41d6-ceaa-4ca4-ae6d-7f6a5fc060b8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Joe"
"a515f23a-49e5-42d8-b1c9-66329f00d260","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Jez"
"1d3fe8a8-4dff-4a7e-a048-70504592adcc","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Joel M"
"67753f7c-9854-4057-a387-516044b5a07a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Kirk"
"df0d46ab-2314-4a41-be4d-3db369d6a33e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Kyle"
"e497523f-3030-487d-a771-52700bce64aa","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Marc"
"3521ce99-9d33-495f-9e30-6de4205eb669","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Mark"
"9c29b563-3312-4dda-8b09-d80746fc22e5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Mick W"
"c6e3a6aa-dffa-4471-a1ff-ecb28a68140d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Martin"
"2a30477f-12f6-424f-b795-237534ac15f5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Matt (Bill)"
"6b457216-a2f6-482f-a3fb-4754f508a9c3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Nathan K"
"3573958e-c6fa-46ea-9a74-91b86ae0facd","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Nathan M"
"d19acd9d-c7ae-46f5-892f-2456b68670f1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Neil"
"f2bc73b9-9cca-40b7-a9f0-53791740900d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Paul M"
"5d817dce-a741-49bf-9313-10d1aa158eab","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Pat"
"0ffe3774-b96c-49bf-a30c-5df6b1bdb8a4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Rosco"
"78f80aa4-d4f5-4624-8853-d85e74284578","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Scottie"
"3975ece6-949e-4a66-9d39-110deb7614a4","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Simon"
"f07d8eec-beae-4cd0-8a13-37ddb46cc156","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Shawy"
"ed2bf50a-1d0f-471e-ac58-0d15d0d90601","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Slamma"
"17abd1e5-9b3f-4fab-8def-946a4204e0e5","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Trev B"
"0c9c6562-2231-4974-b4a2-066144917f80","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Tom Woodyard"
"33c9e01e-2a15-42e6-aa83-a43aba039af7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Tom Waller"
"2ced4c73-9b15-4e4c-bafc-9abcc60fa74d","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Wayne"
"acc1685e-c74d-41cd-9e12-1ae927e46e45","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Wormy"
"59f4ea76-207d-49b0-a3f5-8ab5d84107d6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","12th Jan - 18th Jan","Zac"
"9e95c007-fac9-4d54-b922-9942a2fbb84f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Timesheets","19th Jan - 25th Jan"
"70f70844-dead-4f37-b5ff-73303eb1261c","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Adam"
"a57d2a0f-f219-4122-8b55-0d47a66c7532","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Aka"
"8075bd7d-1a1f-48fd-8b92-cc04b972688b","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Ben"
"a8a6bb32-d703-46dd-b4e7-6bf940ec1189","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Billy J"
"0de151df-fcb8-4c46-903c-b1bd2e4bebad","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Barlow"
"4ccb9be7-847e-4902-92c1-5867c15eda04","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Blake"
"654f9b74-98e0-431e-aceb-4597f9ee1ac8","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Burger"
"12dedd5b-ec73-4b10-8c34-9fbf67a54f45","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Batch"
"90fed5a5-c631-4007-9800-79f6d0daa41e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Boothy"
"719cba9f-ea53-4cb4-ab26-ebf49384c383","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Bucky"
"01ca49c2-9137-4af6-8ca2-24a7303a461e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Brendan"
"ecb10a9e-62d1-4c0b-84c4-f0ab985f33f9","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Chris"
"f5ab65fa-0be2-4b65-8d4e-00a01ec7cde6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Daniel"
"9bf23ab9-ae60-4735-9b8d-3e36d8621be1","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Dave S"
"5538a790-246c-48e4-ad78-f57daf8ee06c","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Dinga"
"cea24cdf-a2f3-43e1-a38e-3dd148949ccd","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Doug"
"83dbcf64-8377-4af3-a47c-1f56cdea5a31","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Doonga"
"411518a2-4e2f-4912-92ef-27108d7b7f3f","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","General"
"17c5627f-059b-43b9-8d2f-33ae1d092f2e","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Gary"
"b61900bd-c6a3-4eec-852d-21330c53f6df","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","James B"
"8b56be27-078a-4dbb-9e71-b67664c074b3","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jarrod B"
"9893850c-2bcd-40f0-90b7-d39da1a47e1f","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jimmy"
"7dfc1c67-0792-4f74-afa3-ceb6a9ba92e6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jay A"
"e20a6a74-2bc5-4981-a087-539530fc221c","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jay J"
"4022ccd6-4ec8-438b-970d-24eef49107a6","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jobbo"
"53a70c0c-3e48-4058-8f96-63991e196ec3","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Josh"
"c8080ff1-9700-482a-814d-6ad48ef80cc7","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jules"
"088b37f0-e0c6-4f57-9882-2a7126be397f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jake"
"efb92160-30c8-4561-a918-d7b6715ddc71","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jack B"
"68b87d26-760f-43a5-9fa8-276a84414f86","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jack W"
"40e3920a-05cd-4aad-8ab0-35f94aba0d39","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Joe"
"188b6b0c-7586-4294-b611-d589f612ac2f","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Jez"
"d2cf4753-554a-4a20-86bd-9efcbe3f22a5","","checklist-flat","not-started","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Joel M"
"f46bed0e-52ba-4e02-8b52-893c512e363a","","checklist-flat","work-in-progress","47ce4c5044ca64ebe85bb86f563b33769b6385219162a449058c6baa730d9fa6","checklist-flat","FALSE","FALSE","Timesheets","19th Jan - 25th Jan","Kirk"
