"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c1de4885-1884-4a71-a00e-b40d629ee84b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Keller Site QA"
"9281fc66-aa04-409a-94af-868e4497edd0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Keller Site QA","Retention Piles"
"9a6fc23f-a384-4786-8c34-975085bbeb6b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Keller Site QA","Foundation Piles"
"909981de-d400-4406-a388-6df009022e78","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA"
"77862e2a-8446-4ed7-92b6-d493dbc6faf0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Capping Beam"
"f415b9e7-e5fa-4165-bfd9-4954ec6762cd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Shotcrete Walls"
"01452d58-57bf-4489-8b2d-2ff7998f1e6c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Ground Anchors"
"6fe5ceaf-429a-40da-a652-6392e1a0241d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Footings"
"1beb7ee7-560d-4259-b3f3-86ce8bd11de0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Delta Site QA","Slab On Ground"
"fffc4f05-8a64-48df-a733-361d20703e4c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Photos"
"8778ecec-baf5-4a0e-9e44-96d2610b2d11","","folder-normal","work-in-progress","","step","TRUE","FALSE","Photos","October 2022"
"503bb170-9586-4aa5-8e43-2dc3a4e1f70b","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Wednesday 2"
"af7f4814-b56d-44d4-bb72-3862ca3a73b3","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Thursday 3"
"9819e2f6-cf52-46f6-ac2f-5cec670c1d31","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Friday 4"
"97ad3d7d-03d5-4b3d-bdef-a1a4cac0824f","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Saturday 5"
"0d5bf684-daff-40a1-9b57-00fcf28b652f","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Sunday 6"
"04067702-7015-4243-90a2-3938518b31f5","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Monday 7"
"0c987290-4e2e-4d38-ab81-0e064951d766","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Tuesday 8"
"1331635a-8bca-45d9-a84b-f1d54c2505b6","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Wednesday 9"
"d88b7f0c-75d3-45a6-b593-4067699f802c","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Thursday 10"
"52e54791-19f0-479f-946f-f2cda818f1d0","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Friday 11"
"5643193e-edbe-4a1a-966e-374ff21821c6","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Saturday 12"
"db144860-33f1-4768-ac8a-f35940b5be0f","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Sunday 13"
"98ea44d2-9043-46da-a065-3674a78b11f0","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Monday 14"
"87ad3594-748b-42f1-8c0a-0c02d4d67d1a","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Tuesday 15"
"97d5c80f-09a2-4877-8669-39babbc3ef6c","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Wednesday 16"
"0a2fb637-3759-4981-8645-cd8f1331b716","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Thursday 17"
"ca7cd317-77b3-4072-8a86-3a46797787d2","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Friday 18"
"b87b044e-c007-4674-83af-71881c7d116d","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Saturday 19"
"72751c9f-3778-4c1d-95ed-79709c70ce6a","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Sunday 20"
"e1322ccd-efdd-4179-8e18-246ad0dcce78","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Monday 21"
"ead2b7e3-c4e7-4c60-b774-96da18b1b294","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Tuesday 22"
"7a1912b8-835f-4e9d-be2a-fb704eabacd7","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Wednesday 23"
"f0adadb8-9de6-4a65-9968-9b3a789d0895","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Thursday 24"
"b4a17088-a665-4811-9b38-1a389ce3c674","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Friday 25"
"05d939d5-d6c8-4bfc-af87-b4315717799b","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Saturday 26"
"71934e0d-e497-484b-bcfc-6679b2da19dc","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Sunday 27"
"76ba07d3-5331-4ac2-9474-b86006c526b8","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Monday 28"
"7456f57f-b917-4daf-a242-2ea48553b092","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Tuesday 29"
"64401636-9a0e-4ede-b396-d55f246d97ab","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Wednesday 30"
"07d5c643-7b4a-4972-b491-78c1e0a6fed5","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","August 2023","Thursday 31"
"d2e8731b-3bde-4294-b0b6-deeb86a22dc5","","folder-normal","not-started","","step","TRUE","FALSE","Photos","September 2023"
"c5bec5eb-e71e-4576-8d98-fb3236102e80","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Friday 1"
"478bf9db-2a55-49f5-a164-de9c519be2bc","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Saturday 2"
"6229d2cc-21b1-4e16-b627-7f60ee92e957","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Sunday 3"
"fd6d0bad-d979-4c85-bedc-3fddd6c1c2b4","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Monday 4"
"c4fb943f-0bb5-4f8f-a89b-316291e6555e","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Tuesday 5"
"59f1af7d-301b-4d57-96dd-be1501308346","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Wednesday 6"
"c338ee0c-bd44-4e5e-8020-596dafd53e3c","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Thursday 7"
"851bfccc-4ec8-498d-89a7-0bab2eaf2653","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Friday 8"
"0a8830bd-ceda-4846-acad-c71bac1b70cd","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Saturday 9"
"a4477105-47e8-4650-a0ed-524423ec1457","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Sunday 10"
"2109a57b-1ee6-4907-a714-c476798d6f02","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Monday 11"
"4bc09dd6-7ce5-4f4f-be64-9734bfee7a38","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Tuesday 12"
"f7eb93e2-5ad7-4ad8-b0cb-5ef117c7cebb","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Wednesday 13"
"e801310f-1dc1-4913-94aa-50a88d24b99b","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Thursday 14"
"0155df23-ab56-4948-8e13-b220744364b1","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Friday 15"
"dcb13352-d4d3-4619-8103-a5d2a6faa3fe","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Saturday 16"
"6dcc0ac0-a555-4d77-a6c9-ab1b4d20afec","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Sunday 17"
"185ce4bc-93d2-4d4d-837a-7553bb51a048","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Monday 18"
"721e1962-a194-4b7c-98bc-d808cac31a44","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Tuesday 19"
"6af741de-4050-42a7-a9d4-0e13cc2bd716","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Wednesday 20"
"4cf5a5ad-5771-4589-9e18-bf79f4886aed","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Thursday 21"
"a46a0535-87b9-4c33-bc52-3a5cab1b866b","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Friday 22"
"a2d82452-4519-4dac-94fd-f42e7a99a93c","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Saturday 23"
"dd45aac3-8c10-47f7-9662-599200564da0","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Sunday 24"
"49ad0537-4598-4c4a-a550-810d01ba7800","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Monday 25"
"c5f0f4fc-7a36-474a-ab25-ce4ce6929e00","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Tuesday 26"
"9e59ab1b-6ae5-4847-9dae-31f08ddf81d1","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Wednesday 27"
"ed22c4a1-cc60-411c-924c-9a9a53346362","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Thursday 28"
"1d4871cb-d72b-412d-88b9-daeebb857a38","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Friday 29"
"c03c7571-fd03-4678-9728-2def448b5b01","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","September 2023","Saturday 30"
"00a0b0f9-ee99-4789-929b-f998ad3545a4","","folder-normal","not-started","","step","TRUE","FALSE","Photos","October 2023"
"c60b8195-3758-4dc0-946f-55273f543777","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Sunday 1"
"a4d0e48b-2e31-4cbc-ad9d-db26bbdeebae","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Monday 2"
"80d95ff6-009a-41cd-88af-8a3e13ab53a2","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Tuesday 3"
"e904add1-3916-4ae5-a673-d3d214521eb9","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Wednesday 4"
"51717eac-f499-4d9a-87ed-0343273f283f","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Thursday 5"
"4d2de3bc-c1fb-4015-ac36-9b29e2145bbf","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Friday 6"
"8a956315-25ab-4159-afc7-5f314fb07749","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Saturday 7"
"bf81b658-4ee7-4f12-9919-3bd10f51eb28","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Sunday 8"
"950a6ef3-9990-4ba7-b224-00fd5ed13d30","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Monday 9"
"09016d96-a3f1-4fdc-bc83-df9ec4167745","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Tuesday 10"
"71639f2c-2ee1-4f38-b57f-e0a8734356bd","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Wednesday 11"
"069455ad-a19d-4be7-a5aa-04402ef6c394","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Thursday 12"
"327fced7-d825-4bf7-90c5-6ca2686b0ee2","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Friday 13"
"008df0ad-ae16-4a27-abb1-05f4842d7e20","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Saturday 14"
"3fcc521d-8baa-4d7b-8664-b16e1451f92f","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Sunday 15"
"9d716a37-d151-4f35-8d25-babdf7bf82c9","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Monday 16"
"a811c2dc-54d5-47d6-9776-bdfd59df8370","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Tuesday 17"
"4a031983-6167-464a-8d50-409749eb1e23","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Wednesday 18"
"19478182-3bfb-4504-b86b-e65b9e083abf","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Thursday 19"
"ceed2e06-8efa-435c-883b-02233bc82452","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Friday 20"
"3399c1b4-7cc5-43d2-86da-32fbe4b95e75","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Saturday 21"
"715749cd-e8d6-4b2c-831a-885e604e51f3","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Sunday 22"
"e31fd818-0421-4347-bb2a-1c4a0055872c","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Monday 23"
"7bcd06b0-84c9-43fc-8f48-b322e1ff04c7","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Tuesday 24"
"6e9c3260-c90e-4217-8752-2f172cb23d90","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Wednesday 25"
"f17ba708-e4ab-4686-9252-e48d7dd90177","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Thursday 26"
"322ef198-dd9c-4dc4-a23d-81635ee5440b","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Friday 27"
"58382555-057a-4f10-b999-bc5ac985948e","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Saturday 28"
"24116a7c-c014-4c67-9fd7-5f86bcc3596a","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Sunday 29"
"8833621f-f8a9-4e0f-be7f-fae339e6efb8","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Monday 30"
"17c7d1d0-a739-4bcf-91df-1922a572be9a","","checklist-flat","not-started","Document / Photo Upload Checklist","checklist-flat","FALSE","FALSE","Photos","October 2023","Tuesday 31"
"667fd652-3dc7-4766-b3c2-9f82fecf26b7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Training Folder"
"37a1af12-1375-43c7-8e56-34803cba9a33","","folder-normal","pass","","step","TRUE","FALSE","Training Folder","Capping Beam"
"751830c9-dc88-4f79-a7d8-d52510610455","","checklist-flat","pass","Capping Beams ITP","checklist-flat","FALSE","FALSE","Training Folder","Capping Beam","Capping Beam  [ Grid X -Y]"
"3bdeb78a-48dc-4780-bd5c-55842af87276","","folder-normal","not-started","","step","TRUE","FALSE","Training Folder","Road Subbase and Concrete Road Construction  "
"f84c3445-381d-443c-ae57-64307f3e111b","","checklist-flat","not-started","Capping Beams ITP","checklist-flat","FALSE","FALSE","Training Folder","Road Subbase and Concrete Road Construction  ","Capping Beams ITP"
"d247c251-06ed-4e95-8af1-2cd57ad9c845","","checklist-flat","not-started","Shotcrete Walls ITP","checklist-flat","FALSE","FALSE","Training Folder","Road Subbase and Concrete Road Construction  ","Shotcrete Walls ITP"
