"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"122c9329-d415-4620-b9d7-75864c7e5b80","","work-in-progress","","folder","TRUE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits"
"732e0189-f5c8-4c86-b8f2-09d1c2d4fc41","","work-in-progress","","folder","TRUE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Core Walls"
"9753550d-1502-4168-bdc2-dc25433f3b69","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T25 - Lobby In Slab"
"72fb10c3-f1e0-4ecf-8c7e-c0874c5be67b","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T26 - Lobby In Slab"
"0996e1d5-a22f-4479-abd3-e9430ce15a4a","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T27 - Lobby In Slab"
"ab3557b0-973f-4641-b383-2400b52f1e36","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T28 - Lobby In Slab"
"e1b3b40f-6a42-4e66-b2e7-64c12e890685","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T29 - Lobby In Slab"
"a6296787-8c61-4ce1-9bc2-127414c4c1be","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T30 - Lobby In Slab"
"f3ac2057-9adc-4f14-81f7-a5a42c951807","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T31 - Lobby In Slab"
"431f8f63-fca5-4c8d-b552-3edf6add0ef6","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T32 - Lobby In Slab"
"eaa6ce0d-713f-486e-a90e-7355fed72d54","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T33 - Lobby In Slab"
"af982828-8c2b-4366-948d-4873ad109def","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T34 - Lobby In Slab"
"e765381d-18c8-46d4-b1f8-224057b74dcb","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T35 - Lobby In Slab"
"1c38eecc-41f0-45e4-a5d9-02eec4f97b29","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T36 - Lobby In Slab"
"0eeeb558-c38b-42e5-90ef-ca6abc84e009","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T37 - Lobby In Slab"
"b05ebf1b-8065-496d-ad02-7bf220dd018d","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T38 - Lobby In Slab"
"8b8a2923-c451-4cf3-b615-705c5a08bfa1","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T39 - Lobby In Slab"
"c373d587-c34d-4fbd-8499-49940e31ef16","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Lobby In Slab","T40 - Lobby In Slab"
"c1224127-8925-43b1-b30a-00510bd686c3","","work-in-progress","","folder","TRUE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits"
"5858ce70-a7a4-43b9-810b-bd875ddca915","","work-in-progress","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","B2 - In slab conduits"
"f79549fb-7e43-45cc-808f-5388946eada9","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","B1 - In slab conduits"
"65c61add-6a07-4b54-9764-fe2bb8bb846f","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","B1M - In slab conduits"
"cec05075-dc5f-4d97-bda2-85e65b5334a2","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","LOWER GROUND - In slab conduits"
"089dffd4-f760-4280-8a50-3afe27101db6","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","UPPER GROUND - In slab conduits"
"f08186a8-8361-4110-92cd-b2edaf0101e7","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","MEZZANINE - In slab conduits"
"e598f6d1-21fb-4929-b1df-2dfec90aa708","","pass","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","OSD - In slab conduits"
"3c63ce24-5756-4fbd-a4d3-a59482b26ca4","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","CORE PLANT LEVEL 1 - In slab conduits"
"b4f3427d-38a4-407d-9919-f80c2c11864f","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","CORE PLANT LEVEL 2 - In slab conduits"
"e856306c-52e0-45d6-9918-47d617c78ad3","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T01 - In slab conduits"
"0798d5dc-9f0a-4216-a7a5-259614f3a669","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T02 - In slab conduits"
"3e8d107d-ed85-4ca0-a41d-e529e0e35c09","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T03 - In slab conduits"
"a1b9fb21-410d-4023-a4de-536e18440e54","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T04 - In slab conduits"
"55ab3074-fff6-40e8-882e-c54d023dd61a","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T05 - In slab conduits"
"bf97c37e-ca49-428f-a467-f44fb551958b","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T06 - In slab conduits"
"0d4f5385-ede3-4a82-9982-14d0b5c1312b","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T07 - In slab conduits"
"eb6abb37-14f2-49af-9214-7d9cc2202fbd","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T08 - In slab conduits"
"91a0e339-f667-4df0-8bc1-114601d02c35","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T09 - In slab conduits"
"44bc1493-a559-4eb3-8a47-886cef5a6c7f","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T10 - In slab conduits"
"931ae50d-0d9b-43b1-a22c-6a1e5cdbb20e","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T11 - In slab conduits"
"b7d91c61-60f0-4b90-8850-089b8b91cd43","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T12 - In slab conduits"
"c57e57c1-e1c6-411a-9bb7-da012625d77b","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T13 - In slab conduits"
"3dd54a06-a502-4a40-b564-9f7e173c9ba0","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T14 - In slab conduits"
"dcbf3b6f-e27b-475b-afd2-8ef017d6b30c","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T15 - In slab conduits"
"f444df2d-4d76-43b2-9781-51fc4968f258","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T16 - In slab conduits"
"700dbeb1-1fef-419a-9100-abd690069b6d","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T17 - In slab conduits"
"735737b2-00fe-41fd-9c4a-98f0f01a1cd1","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T18 - In slab conduits"
"d556ed3d-f6a0-4c93-9eac-e49a8e2c42bd","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T19 - In slab conduits"
"54031045-fa78-43c7-a945-7f3b9c4dd130","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T20 - In slab conduits"
"e8b7879b-f9b3-4517-98d1-2b7d94d413f1","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T21 - In slab conduits"
"9fa1fdcb-7ff8-46ec-9efe-f976d61da7d6","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T22 - In slab conduits"
"5ccc96c5-7ac7-446d-985c-d855e8d07fea","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T23 - In slab conduits"
"6146ada4-5ea0-4f73-b746-a5abcf2fa606","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T24 - In slab conduits"
"3fa54c18-9eed-4c76-9424-9857c67b75a2","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T25 - In slab conduits"
"b8366967-149d-42ed-92ac-4a4cbd060c8f","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T26 - In slab conduits"
"75490436-9b79-44ec-b241-8d85d4301a2f","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T27 - In slab conduits"
"03ad4708-4c5a-4940-b946-33fbfe0ef45d","","pass","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T28 - In slab conduits"
"89ef0074-cf36-4325-89d3-7508e546a012","","pass","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T29 - In slab conduits"
"debaa528-afc5-4352-828b-a0a412121c90","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T30 - In slab conduits"
"03592e2c-fec4-4b8f-91d3-2e7c94ca0803","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T31 - In slab conduits"
"1a42ff57-5919-4e6d-bc39-4465f8f26d4a","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T32 - In slab conduits"
"956ee863-2721-4f39-8910-fa3d127bf034","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T33 - In slab conduits"
"333e6c96-ede1-40ac-bdae-ddbbba599fad","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T34 - In slab conduits"
"c9980826-b939-4cf5-b178-6f39e9580ec8","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T35 - In slab conduits"
"a9487063-59f5-48cf-812a-e3165521d2f1","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T36 - In slab conduits"
"f98b5eda-4518-406c-aa53-6d3a9bbdafcf","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T37 - In slab conduits"
"6210cdf6-af71-4066-ac6b-215dbfcbe886","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T38 - In slab conduits"
"e432e5b2-f657-423e-835f-5cacddb26ab9","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T39 - In slab conduits"
"0485a03a-0413-40c8-b946-c9c19494b840","","not-started","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","checklist","FALSE","FALSE","SMCSWSPS-HEY-OSN-ED-ITP-000005 - Conduits","SMCSWSPS-HEY-OSN-ED-ITP-000005 - In Slab Conduits","T40 - In slab conduits"
"1fc62217-def8-47da-ab82-f1d35186a49d","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in"
"60c02b0e-ccf3-4948-beee-aaf8075d614c","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2"
"310a12e5-1a92-4fd0-a1eb-6fe805b52139","","work-in-progress","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","NE"
"378cbb97-ccd5-49a0-903d-fab3d1d20a81","","not-started","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","SE"
"a509c5a3-3565-40a6-944f-821faa7d35e6","","not-started","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","NW"
"ce5161ce-a723-4baa-a23b-6771a2c1ef08","","not-started","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","SW"
"d2490554-f907-43e0-a385-d30726673fae","","no-status-not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","North East"
"c5355f53-9f41-4850-8a44-c03d56a6f6b8","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2"
"95e701b0-f306-4b93-9fe8-7da8440da9a4","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Fire Pump room"
"45f90f9c-2476-4fcb-b52e-878e6eaafaf1","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Fire Pump room","Ceiling rough in"
"6621fe2c-790a-48ef-8743-4430018e0df0","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Fire Pump room","Wall rough in"
"29391546-bfda-4c14-bf6f-051ccd551aaf","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Fire Pump room","Fire Pump Room B2 - Light Fitting Installation"
"e5420405-b726-4dcb-906a-fa0efe282d2e","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Atlassian store"
"9593761b-10e6-42fd-9719-465693f4df10","","pass","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Atlassian store","Ceiling rough in"
"eafaf5e2-a612-44be-a958-4aa40b7e330b","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Atlassian store","Wall rough in"
"deb5020f-9943-46d9-b445-ec35addeb438","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Atlassian store","Atlassian Store B2 - Light Fitting Installation"
"20575510-abdd-45cd-bd73-46e8898e9062","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Waste room"
"5f717e94-4aec-4f0b-9ea1-4079d41a138c","","pass","Installation and Rough in","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Waste room","Wall rough in"
"208fb391-9fca-4eb6-903b-314d48684bf7","","work-in-progress","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Waste room","Ceiling rough in"
"b43ca3fe-1837-4e95-b85a-ab3009e0ed8b","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Hydraulic Pump room"
"036d28e6-cd83-459b-af7c-ec2988e35dfa","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Hydraulic Pump room","Ceiling rough in"
"dcc8cbca-17dc-43d2-97b6-107d687f7969","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Hydraulic Pump room","Wall rough in"
"821fe6e5-555c-4974-894d-fff1fcfa908e","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Hydraulic Pump room","Hydraulic Room B2 - Light Fitting Installation"
"1549c6a1-ab7e-41b6-9753-74907b20eb64","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","DAS Room"
"22225ce4-5835-4d10-9d9c-104eb8d57c90","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","DAS Room","Ceiling rough in"
"f2ad1f33-93bd-47de-9103-2c2ef55f5923","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","DAS Room","Wall rough in"
"b8a9d3e3-21a6-4904-9695-e4fc5d61084e","","pass","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","DAS Room","DAS Room B2 - Light Fitting Installation"
"9e517297-4580-4ede-9b15-c350f78879a5","","work-in-progress","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","YHA Store"
"6957df0d-2079-446e-a135-fb0e960f11fe","","pass","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","YHA Store","Ceiling rough in"
"73525211-b07a-4686-bad1-17c9b945391a","","not-started","Quality - Power and Lighting Subcircuits","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","YHA Store","Wall rough in"
"b1d1cd33-5ab3-4f01-a8d3-71f2bc1893b9","","work-in-progress","Quality - Light Fitting Installation","checklist","FALSE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","YHA Store","YHA Store B2 - Light Fitting Installation"
"7ae0b695-b4b4-491c-87d4-5100dca1a4a4","","not-started","","folder","TRUE","FALSE","Sign Offs - Installation and Rough in","B2","Basement 2","Retail Store 007"
